7775.81438348395,-4940.33876406845,1424.4185482523,-598.430496072389,350.406488571898,-218.0919204025,154.911524639167,-111.783553079434,86.9132632570963,-67.7810642539826,55.5408512996764,-45.4379721144981,38.5323357909702,-32.5627603802639,28.2901510098246,-24.4742997619117,21.6487861120387,-19.063642045934,17.0986662681707,-15.2671668155996,13.8457505016087,-12.5012941012495,11.4399947839918,-10.4241646376278,9.61085939455771,-8.82474261324019,8.18777355379255,-7.56703528808993,7.05887290135716,-6.56020910552292,6.14832187310214,-5.74172106782128,5.40323528884627,-5.06736837941278,4.78582133775501,-4.50519396127345,4.26849264005301,-4.03163016070141,3.8307298446493,-3.62898828325335,3.45701488686103,-3.28378276053861,3.13543642273605,-2.98558726367515,2.85672872336398,-2.72623819234134,2.61359662076347,-2.49927000935199,2.40023318631274,-2.29950838523048,2.21196972593568,-2.12277268997337,2.04501817646584,-1.96565549129697,1.89627904036247,-1.82535709459052,1.76319647286166,-1.6995599645867,1.64364774119352,-1.58633240941204,1.53585804451914,-1.4840539859357,1.43833425658
-11496.2164556282,17441.5599596111,-11496.2164556282,3708.98914129616,-1523.83149038787,905.928573463493,-559.736244107573,399.80184374796,-287.550132186353,224.157933411753,-174.525505563713,143.199593617117,-117.051877052885,99.3300448613949,-83.9070352865004,72.9202561351835,-63.0752399629206,55.7983124889096,-49.1360494941556,44.069094454973,-39.3534842797486,35.6844250502072,-32.2255584273587,29.4837070052431,-26.8720735488649,24.7693709825538,-22.7495151310633,21.1016633908248,-19.50756587679,18.1922090888635,-16.9122011878038,15.8455248413425,-14.8022645921867,13.9252943357014,-13.0638462376749,12.3341097568447,-11.6145868370986,11.0008673371238,-10.3937443674813,9.87268180141995,-9.35572657608684,8.90955867772378,-8.46577321319928,8.08079953106418,-7.69700855085454,7.36252462399498,-7.02838883678118,6.73593295920198,-6.44324710243842,6.18605912608257,-5.92824460382263,5.70087120625916,-5.47260403907549,5.27060684468144,-5.06754121580494,4.88727824260469,-4.70583857097862,4.54429868098106,-4.38152147787577,4.23619763255619,-4.08960997381204,3.95840123626629,-3.82592647417623
8807.06225966083,-25004.9278803367,36822.1069576834,-25004.9278803367,8807.06225966083,-3608.52786247336,2151.02062669283,-1331.47529732699,949.751854303314,-684.624519843696,532.695488148845,-415.622444066503,340.392769712521,-278.766354367535,236.157911302381,-199.827976065411,173.393661224773,-150.211773572845,132.695253329773,-117.011869246091,104.811241048399,-93.7124700942403,84.8759410493254,-76.7361478971805,70.1317509705714,-63.9863326166686,58.9209929190966,-54.1683850777416,50.1985234444349,-46.4478569605004,43.2789003511776,-40.2673126506999,37.6974338678157,-35.2428916016084,33.1300552833408,-31.1032762025923,29.3451773407808,-27.6523023840736,26.1737397506277,-24.7452976341318,23.4899922292668,-22.273674985513,21.1988311937937,-20.1546479233461,19.2272548232548,-18.3242094734744,17.5184739269255,-16.7322431120251,16.0277754790131,-15.3390566127296,14.7195670677969,-14.1128845074327,13.5652320955228,-13.0280617383358,12.5415511649081,-12.0636700093926,11.629525059857,-11.2025220191533,10.8134866650229,-10.4303905200286,10.0804235139979,-9.73541701773778,9.41945574902851
-7673.03260905789,18597.5456898641,-49373.8750017089,71023.8824390008,-49373.8750017089,18597.5456898641,-7673.03260905789,4562.69683424428,-2838.09589089278,2017.8192136698,-1459.67135947411,1132.64364926936,-886.102580353443,724.092134158919,-594.27598356983,502.509813069943,-425.958959957988,369.032125177501,-320.172370658142,282.456132896621,-249.392358033697,223.127109001213,-199.723066926582,180.703725085661,-163.535470706709,149.323274814333,-136.358800434223,125.460651959728,-115.432509235938,106.892889290256,-98.9774160393473,92.1618512879922,-85.8050423830444,80.2788744911272,-75.0970218200796,70.5543993433227,-66.2749495215499,62.4956022313396,-58.9206536878373,55.7426883553824,-52.7257414819233,50.0280158901796,-47.4587505184569,45.1491572227786,-42.9432200499463,40.950719441674,-39.042722299678,37.311814014517,-35.6504392516096,34.1372549387348,-32.6817733045786,31.3512692863652,-30.0690230453652,28.8929327543132,-27.7574899788372,26.7128099540413,-25.7025930040119,24.7704492730185,-23.8677031970638,23.0324926185787,-22.2225005088388,21.4712334180864,-20.7417134044544
8430.49013514518,-14229.553042773,34140.1905127395,-86261.8483480686,121923.04411482,-86261.8483480686,34140.1905127395,-14229.553042773,8430.49013514518,-5270.23222411807,3735.33801939457,-2710.63168653496,2098.47114579601,-1645.35253155418,1342.14748242744,-1103.37515477336,931.690164808634,-790.806036792278,684.338837822078,-594.374182090336,523.858885520322,-462.954560894023,413.863354090292,-370.737590338046,335.199313360802,-303.554454502798,277.005248896906,-253.102501511413,232.748854781565,-214.255447776265,198.310032507412,-183.70957139597,170.985839121396,-159.258121838162,148.943368639831,-139.381633749821,130.904101851444,-123.006221279678,115.954212133627,-109.355519246905,103.426495697382,-97.8569923017039,92.8246065544103,-88.0809392461041,83.7731193425406,-79.6997754004361,75.9838264638781,-72.4602395701151,69.2325064265474,-66.1640413701272,63.3426038038899,-60.6541418805218,58.1735668787721,-55.8048687345409,53.6123834658869,-51.5146880787997,49.5673504702886,-47.7008475773685,45.9634280148769,-44.2953567510336,42.7387337549949,-41.2419362914908,39.8418684396253
-8336.69005191785,13283.5754151092,-22491.693438797,53455.9184793089,-130558.908696901,182292.11625178,-130558.908696901,53455.9184793089,-22491.693438797,13283.5754151092,-8336.69005191785,5895.22942436528,-4287.75369635751,3314.13172471872,-2602.48654870066,2120.41695024543,-1745.12421793967,1472.25868319038,-1250.69797294136,1081.54121396378,-939.996901689688,827.993620377033,-732.137031602041,654.182683819929,-586.287642489623,529.867336704184,-480.034848725881,437.893910755288,-400.245161309387,367.944016862154,-338.809939218048,313.508659889045,-290.503615636838,270.317214016231,-251.835834975511,235.473443996488,-220.403366381061,206.956970483264,-194.507760723455,183.323630800844,-172.921150628709,163.518957295008,-154.738054213358,146.758476273045,-139.278897130384,132.448806380242,-126.025610243889,120.134404029265,-114.57767081578,109.460852531388,-104.621493946164,100.149071765348,-95.9087341654241,91.9768875297155,-88.240651775975,84.7656546408705,-81.4566813778365,78.3704099266835,-75.4259596441262,72.6725293582109,-70.0409682006561,67.5741871140922,-65.2127089979635
7804.04825432484,-11050.8237317712,17565.6966243995,-29801.5956143947,70374.7550399749,-168506.840567265,233591.572378845,-168506.840567265,70374.7550399749,-29801.5956143947,17565.6966243995,-11050.8237317712,7804.04825432484,-5683.67682570074,4389.12477952582,-3449.63523472905,2808.83012338186,-2313.11877187222,1950.49242327755,-1657.73027371514,1432.97579227736,-1245.89102431053,1097.10191451685,-970.375850695644,866.834661546472,-777.058300577084,702.129342792426,-636.226623858084,580.26796319448,-530.471535126028,487.583516658864,-449.044729712196,415.453911935068,-385.019648002735,358.221716324126,-333.769847412777,312.049988861709,-292.109904148217,274.262007463671,-257.788591396028,242.944387612452,-229.178436192953,216.700012840201,-205.079281057786,194.489468299647,-184.590401340102,175.526516071997,-167.025140157746,159.207543600583,-151.852641733432,145.062927572096,-138.657280638727,132.72286480185,-127.109901423057,121.892953205361,-116.947096980793,112.336468155722,-107.956056806075,103.86131549765,-99.9633376284117,96.3103022986543,-92.8264375243022,89.5537950336047
-6250.54583361114,8578.64233940252,-12152.9817044106,19301.9452636557,-32769.3281205034,77207.7810546227,-183666.584012846,254003.418565016,-183666.584012846,77207.7810546227,-32769.3281205034,19301.9452636557,-12152.9817044106,8578.64233940252,-6250.54583361114,4825.48631591389,-3793.65287631336,3088.31124218489,-2543.77443413916,2144.66058485062,-1823.02074341648,1575.66900111472,-1370.11038832499,1206.37157897845,-1067.12120734831,953.182482155806,-854.527446095909,772.077810546203,-699.65375147263,638.080835162153,-583.354476904279,536.165146212646,-493.80937752659,456.850775471101,-423.401139571601,393.917250278659,-367.041969072484,343.145693576057,-321.22880349637,301.592894744588,-283.485940238564,267.154951746098,-252.023631904985,238.295620538929,-225.522057344509,213.87196968036,-202.990685907289,193.019452636532,-183.67439966474,175.074333457192,-166.989416505861,159.520208790524,-152.478673861193,145.950436776204,-139.780200561933,134.041286553153,-128.60432904939,123.532449687327,-118.717032879301,114.212693867745,-109.927577721716,105.909164683976,-102.079255375529
4389.12477952582,-5683.67682570074,7804.04825432484,-11050.8237317712,17565.6966243995,-29801.5956143947,70374.7550399749,-168506.840567265,233591.572378845,-168506.840567265,70374.7550399749,-29801.5956143947,17565.6966243995,-11050.8237317712,7804.04825432484,-5683.67682570074,4389.12477952582,-3449.63523472905,2808.83012338186,-2313.11877187222,1950.49242327755,-1657.73027371514,1432.97579227736,-1245.89102431053,1097.10191451685,-970.375850695644,866.834661546472,-777.058300577084,702.129342792426,-636.226623858084,580.26796319448,-530.471535126028,487.583516658864,-449.044729712196,415.453911935068,-385.019648002735,358.221716324126,-333.769847412777,312.049988861709,-292.109904148217,274.262007463671,-257.788591396028,242.944387612452,-229.178436192953,216.700012840201,-205.079281057786,194.489468299647,-184.590401340102,175.526516071997,-167.025140157746,159.207543600583,-151.852641733432,145.062927572096,-138.657280638727,132.72286480185,-127.109901423057,121.892953205361,-116.947096980793,112.336468155722,-107.956056806075,103.86131549765,-99.9633376284117,96.3103022986543
-2602.48654870066,3314.13172471872,-4287.75369635751,5895.22942436528,-8336.69005191785,13283.5754151092,-22491.693438797,53455.9184793089,-130558.908696901,182292.11625178,-130558.908696901,53455.9184793089,-22491.693438797,13283.5754151092,-8336.69005191785,5895.22942436528,-4287.75369635751,3314.13172471872,-2602.48654870066,2120.41695024543,-1745.12421793967,1472.25868319038,-1250.69797294136,1081.54121396378,-939.996901689688,827.993620377033,-732.137031602041,654.182683819929,-586.287642489623,529.867336704184,-480.034848725881,437.893910755288,-400.245161309387,367.944016862154,-338.809939218048,313.508659889045,-290.503615636838,270.317214016231,-251.835834975511,235.473443996488,-220.403366381061,206.956970483264,-194.507760723455,183.323630800844,-172.921150628709,163.518957295008,-154.738054213358,146.758476273045,-139.278897130384,132.448806380242,-126.025610243889,120.134404029265,-114.57767081578,109.460852531388,-104.621493946164,100.149071765348,-95.9087341654241,91.9768875297155,-88.240651775975,84.7656546408705,-81.4566813778365,78.3704099266835,-75.4259596441262
